tau1,tau2,local_tpr,local_fpr,global_tpr,global_fpr
9.010533660871069e-09,5.3931555079709445e-06,0.9840639999999999,0.011648,1.0,0.2088972237698924
9.010533660871069e-09,7.855997223144614e-06,0.9840639999999999,0.003584,1.0,0.06929113085961358
9.010533660871069e-09,1.1443521752495402e-05,0.9840639999999999,0.000896,1.0,0.017768281874640413
9.010533660871069e-09,1.6669327442483087e-05,0.98208,0.0,1.0,0.0
9.010533660871069e-09,2.4281552776716436e-05,0.97216,0.0,1.0,0.0
9.010533660871069e-09,3.536998161940474e-05,0.964224,0.0,1.0,0.0
9.010533660871069e-09,5.152205920523527e-05,0.9523199999999999,0.0,1.0,0.0
9.010533660871069e-09,7.505015448725706e-05,0.944384,0.0,1.0,0.0
9.010533660871069e-09,0.00010932260424848891,0.928512,0.0,1.0,0.0
9.010533660871069e-09,0.00015924593202137896,0.886848,0.0,1.0,0.0
9.010533660871069e-09,0.00023196727739595695,0.8451839999999999,0.0,0.9999999999999999,0.0
9.010533660871069e-09,0.0003378975971283771,0.769792,0.0,0.9999999999998253,0.0
9.010533660871069e-09,0.0004922021218977373,0.686464,0.0,0.9999999999157154,0.0
9.010533660871069e-09,0.0007169714459632347,0.52576,0.0,0.9999996688966009,0.0
9.010533660871069e-09,0.001044384067961034,0.420608,0.0,0.9999818260266411,0.0
9.010533660871069e-09,0.0015213131395288076,0.28569599999999995,0.0,0.9988041914828366,0.0
9.010533660871069e-09,0.0022160369345938236,0.166656,0.0,0.9739092683657167,0.0
9.010533660871069e-09,0.003228013725698186,0.07936,0.0,0.8086639499146395,0.0
9.010533660871069e-09,0.004702120461365765,0.037696,0.0,0.5362906845564235,0.0
9.010533660871069e-09,0.006849393686643143,0.013888000000000001,0.0,0.24399463883065753,0.0
1.312528951079442e-08,1.312528951079442e-08,0.9840639999999999,0.7992360000000001,1.0,0.9999999999999887
1.312528951079442e-08,1.9119092300856683e-08,0.9840639999999999,0.798342,1.0,0.9999999999999877
1.312528951079442e-08,2.7850028763788594e-08,0.9840639999999999,0.796554,1.0,0.9999999999999852
1.312528951079442e-08,4.056804004806745e-08,0.9840639999999999,0.792084,1.0,0.9999999999999772
1.312528951079442e-08,5.9093866196701257e-08,0.9840639999999999,0.789402,1.0,0.9999999999999706
1.312528951079442e-08,8.607970752188174e-08,0.9840639999999999,0.784038,1.0,0.9999999999999513
1.312528951079442e-08,1.2538891976349198e-07,0.9840639999999999,0.76884,1.0,0.9999999999998103
1.312528951079442e-08,1.8264910107250015e-07,0.9840639999999999,0.735762,1.0,0.9999999999972464
1.312528951079442e-08,2.660577520367602e-07,0.9840639999999999,0.640998,1.0,0.9999999987354461
1.312528951079442e-08,3.875558489102902e-07,0.9840639999999999,0.444318,1.0,0.9999921199933957
1.312528951079442e-08,5.645373415160749e-07,0.9840639999999999,0.273564,1.0,0.9983252608698601
1.312528951079442e-08,8.223393115138079e-07,0.9840639999999999,0.21456,1.0,0.9920152688993921
1.312528951079442e-08,1.1978692878755266e-06,0.9840639999999999,0.172542,1.0,0.977357770766572
1.312528951079442e-08,1.7448890144799161e-06,0.9840639999999999,0.12426600000000002,1.0,0.9296208160812726
1.312528951079442e-08,2.541711106269776e-06,0.9840639999999999,0.073308,1.0,0.7818735774210842
1.312528951079442e-08,3.7024104651496657e-06,0.9840639999999999,0.041124,1.0,0.5682334698468503
1.312528951079442e-08,5.3931555079709445e-06,0.9840639999999999,0.011622,1.0,0.2084808981423819
1.312528951079442e-08,7.855997223144614e-06,0.9840639999999999,0.003576,1.0,0.06914167041564523
1.312528951079442e-08,1.1443521752495402e-05,0.9840639999999999,0.000894,1.0,0.01772895662331453
1.312528951079442e-08,1.6669327442483087e-05,0.98208,0.0,1.0,0.0
