ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,1.5923979113146056,1.0647089377664987,1592.3979113146056,1629,1625,3254,0.9799371761936034,2340,2.34,2.5,0.9798795835157736,2147.949145485842
ag,50,1.67671521019803,1.0706860498829796,1676.71521019803,1694,1694,3388,0.9897964641074557,2533,2.533,2.5,0.7997841750591765,2161.9431650790493
ag,50,1.6378836952311835,1.0624634641332709,1637.8836952311835,1601,1599,3200,1.024317507961966,2397,2.397,2.5,1.011648900648104,1345.800886212696
ag,50,1.3571079955532224,0.9014714803065785,1357.1079955532223,1347,1345,2692,1.0090022271771169,1721,1.721,2.5,1.3018878255174224,1970.3308825296335
ag,50,0.9687179413606877,0.609223306216601,968.7179413606876,990,989,1979,0.9794923572908873,845,0.845,2.5,0.6264390358716468,861.7394898358409
ag,50,1.6841136394691816,1.0899763416230053,1684.1136394691816,1631,1630,3261,1.0331985518215838,2439,2.439,2.5,1.0280564903787954,2767.024088232979
ag,50,1.6220553306511813,1.0576099704140587,1622.0553306511813,1630,1628,3258,0.9963484832009714,2230,2.23,2.5,0.9015470237039871,2666.1199845713227
ag,50,1.3370685765973662,0.9016668257912865,1337.0685765973662,1291,1289,2580,1.0372913705177396,1519,1.519,2.5,1.0446969521034242,1688.3437994180247
ag,50,1.6589532511714036,1.1002293642239553,1658.9532511714035,1589,1589,3178,1.0440234431538096,2213,2.213,2.5,1.2631063287038833,2357.7945051245933
ag,50,1.5894476608303536,1.061753374674317,1589.4476608303537,1648,1648,3296,0.9644706679795836,2312,2.312,2.5,0.9745919023910422,2183.7616069078463
ag,50,1.6851536099154258,1.1195668990802254,1685.153609915426,1709,1708,3417,0.9866238933931065,2558,2.558,2.5,1.1477685197335985,2365.5027804089004
ag,50,2.220562141917321,1.4692577917004492,2220.5621419173212,2305,2304,4609,0.9637856518738374,4400,4.4,2.5,1.2084133012914426,4260.698905448621
ag,50,2.2729267962932025,1.5300819281801419,2272.9267962932026,2276,2273,4549,0.9999677942337011,4491,4.491,2.5,1.910520271673316,4749.373040458015
ag,50,1.94868710104192,1.2764238707538829,1948.68710104192,1917,1915,3832,1.0175911754788094,3393,3.393,2.5,1.39901921868576,3486.6489668284107
ag,50,2.592746339799436,1.7192971848583132,2592.746339799436,2582,2582,5164,1.0041620216109357,6089,6.089,2.5,1.637161947460593,6063.553457386514
ag,50,0.6741285135968607,0.4287841248931047,674.1285135968607,688,687,1375,0.9812642119313838,375,0.375,2.5,0.40718258096551196,286.84671352203594
ag,50,0.9979593866672151,0.6536403878164281,997.9593866672151,1017,1016,2033,0.982243490814188,831,0.831,2.5,0.7006695989309862,881.8444728814363
ag,50,2.2499680207618122,1.5285359169265178,2249.968020761812,2294,2292,4586,0.9816614401229546,4796,4.796,2.5,1.45506139160674,4179.703652251862
ag,50,1.595217773117033,1.1457666921997067,1595.217773117033,1636,1636,3272,0.9750719884578442,2481,2.481,2.5,0.9638074825063798,2710.849008152434
